"Phone ID","Brand","Model","Slug","Missing","Display","Chipset","RAM","Storage","Battery","Main Camera","5G","PTA Status","Data Confidence","Last Verified At","Admin Editor"
"6a613db1ac229cc2058bab23","Samsung","SM-A526U Galaxy A52 5G 2021 Standard Edition TD-LTE US 128GB / SM-A526A","samsung-sm-a526u-galaxy-a52-5g-2021-standard-edition-td-lte-us-128gb-sm-a526a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db1ac229cc2058bab23/edit"
"6a613e0fdb996628361d6d49","Samsung","SM-A526U Galaxy A52 5G 2021 Standard Edition TD-LTE US 128GB / SM-A526R4","samsung-sm-a526u-galaxy-a52-5g-2021-standard-edition-td-lte-us-128gb-sm-a526r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0fdb996628361d6d49/edit"
"6a613db1ac229cc2058bab24","Samsung","SM-A526U Galaxy A52 5G 2021 Standard Edition TD-LTE US 128GB / SM-A526T / SM-A526P","samsung-sm-a526u-galaxy-a52-5g-2021-standard-edition-td-lte-us-128gb-sm-a526t-sm-a526p","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db1ac229cc2058bab24/edit"
"6a613db1ac229cc2058bab25","Samsung","SM-A526U1 Galaxy A52 5G 2021 Standard Edition TD-LTE US 128GB","samsung-sm-a526u1-galaxy-a52-5g-2021-standard-edition-td-lte-us-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613db1ac229cc2058bab25/edit"
"6a613dc0ac229cc2058bab73","Samsung","SM-A526W Galaxy A52 5G 2021 TD-LTE CA 128GB","samsung-sm-a526w-galaxy-a52-5g-2021-td-lte-ca-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613dc0ac229cc2058bab73/edit"
"6a613e1bdb996628361d6d84","Samsung","SM-A528B/DS Galaxy A52s 5G 2021 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a528b-ds-galaxy-a52s-5g-2021-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e1bdb996628361d6d84/edit"
"6a613f3c3c7e1590f04986f0","Samsung","SM-A528N Galaxy A52s 5G 2021 TD-LTE KR 128GB","samsung-sm-a528n-galaxy-a52s-5g-2021-td-lte-kr-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f3c3c7e1590f04986f0/edit"
"6a613a5052be7866261da6a8","Samsung","SM-A530D Galaxy Feel 2 LTE JP SC-02L / SGH-N767","samsung-sm-a530d-galaxy-feel-2-lte-jp-sc-02l-sgh-n767","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613a5052be7866261da6a8/edit"
"6a613f6e3c7e1590f04987fa","Samsung","SM-A5360 Galaxy A53 5G 2022 Premium Edition Dual SIM TD-LTE CN HK TW 128GB","samsung-sm-a5360-galaxy-a53-5g-2022-premium-edition-dual-sim-td-lte-cn-hk-tw-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6e3c7e1590f04987fa/edit"
"6a613f6e3c7e1590f04987f9","Samsung","SM-A5360 Galaxy A53 5G 2022 Premium Edition Dual SIM TD-LTE CN HK TW 256GB","samsung-sm-a5360-galaxy-a53-5g-2022-premium-edition-dual-sim-td-lte-cn-hk-tw-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6e3c7e1590f04987f9/edit"
"6a613f6e3c7e1590f04987f8","Samsung","SM-A536B/DS Galaxy A53 5G 2022 Standard Edition Dual SIM TD-LTE EU 128GB","samsung-sm-a536b-ds-galaxy-a53-5g-2022-standard-edition-dual-sim-td-lte-eu-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6e3c7e1590f04987f8/edit"
"6a613f793c7e1590f0498834","Samsung","SM-A536D Galaxy A53 5G 2022 Standard Edition TD-LTE JP 128GB SC-53C","samsung-sm-a536d-galaxy-a53-5g-2022-standard-edition-td-lte-jp-128gb-sc-53c","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f793c7e1590f0498834/edit"
"6a613f703c7e1590f0498804","Samsung","SM-A536E Galaxy A53 5G 2022 Standard Edition Global TD-LTE 128GB","samsung-sm-a536e-galaxy-a53-5g-2022-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f703c7e1590f0498804/edit"
"6a613f703c7e1590f0498805","Samsung","SM-A536E/DS Galaxy A53 5G 2022 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a536e-ds-galaxy-a53-5g-2022-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f703c7e1590f0498805/edit"
"6a613f713c7e1590f0498806","Samsung","SM-A536E/DS Galaxy A53 5G 2022 Premium Edition Global Dual SIM TD-LTE 256GB","samsung-sm-a536e-ds-galaxy-a53-5g-2022-premium-edition-global-dual-sim-td-lte-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f713c7e1590f0498806/edit"
"6a613f703c7e1590f0498803","Samsung","SM-A536E/DS Galaxy A53 5G 2022 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a536e-ds-galaxy-a53-5g-2022-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f703c7e1590f0498803/edit"
"6a613f7a3c7e1590f0498835","Samsung","SM-A536J Galaxy A53 5G 2022 Standard Edition TD-LTE JP 128GB SCG15","samsung-sm-a536j-galaxy-a53-5g-2022-standard-edition-td-lte-jp-128gb-scg15","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f7a3c7e1590f0498835/edit"
"6a613f6f3c7e1590f04987fc","Samsung","SM-A536N Galaxy A53 5G 2022 Standard Edition TD-LTE KR 128GB","samsung-sm-a536n-galaxy-a53-5g-2022-standard-edition-td-lte-kr-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f6f3c7e1590f04987fc/edit"
"6a613f723c7e1590f049880e","Samsung","SM-A536U Galaxy A53 5G 2022 Standard Edition TD-LTE US 128GB / SM-A536A","samsung-sm-a536u-galaxy-a53-5g-2022-standard-edition-td-lte-us-128gb-sm-a536a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f723c7e1590f049880e/edit"
"6a613f733c7e1590f0498810","Samsung","SM-A536U Galaxy A53 5G 2022 Standard Edition TD-LTE US 128GB / SM-A536R4","samsung-sm-a536u-galaxy-a53-5g-2022-standard-edition-td-lte-us-128gb-sm-a536r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f733c7e1590f0498810/edit"
"6a613f723c7e1590f049880d","Samsung","SM-A536U Galaxy A53 5G 2022 Standard Edition TD-LTE US 128GB / SM-A536T","samsung-sm-a536u-galaxy-a53-5g-2022-standard-edition-td-lte-us-128gb-sm-a536t","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f723c7e1590f049880d/edit"
"6a613f723c7e1590f049880f","Samsung","SM-A536U Galaxy A53 5G UW 2022 Standard Edition TD-LTE US 128GB / SM-A536V","samsung-sm-a536u-galaxy-a53-5g-uw-2022-standard-edition-td-lte-us-128gb-sm-a536v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f723c7e1590f049880f/edit"
"6a613f733c7e1590f0498811","Samsung","SM-A536U1 Galaxy A53 5G 2022 Standard Edition TD-LTE US 128GB","samsung-sm-a536u1-galaxy-a53-5g-2022-standard-edition-td-lte-us-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f733c7e1590f0498811/edit"
"6a6141dc65705bc098ad82c2","Samsung","SM-A536W Galaxy A53 5G 2022 Standard Edition TD-LTE CA 128GB","samsung-sm-a536w-galaxy-a53-5g-2022-standard-edition-td-lte-ca-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141dc65705bc098ad82c2/edit"
"6a6141ce65705bc098ad827b","Samsung","SM-A5460 Galaxy A54 5G 2023 Premium Edition Dual SIM TD-LTE CN HK TW 128GB","samsung-sm-a5460-galaxy-a54-5g-2023-premium-edition-dual-sim-td-lte-cn-hk-tw-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ce65705bc098ad827b/edit"
"6a6141ce65705bc098ad827a","Samsung","SM-A5460 Galaxy A54 5G 2023 Premium Edition Dual SIM TD-LTE CN HK TW 256GB","samsung-sm-a5460-galaxy-a54-5g-2023-premium-edition-dual-sim-td-lte-cn-hk-tw-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ce65705bc098ad827a/edit"
"6a6141ca65705bc098ad8262","Samsung","SM-A546B/DS Galaxy A54 5G 2023 Premium Edition Dual SIM TD-LTE EU 128GB","samsung-sm-a546b-ds-galaxy-a54-5g-2023-premium-edition-dual-sim-td-lte-eu-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ca65705bc098ad8262/edit"
"6a6141ce65705bc098ad8277","Samsung","SM-A546B/DS Galaxy A54 5G 2023 Premium Edition Dual SIM TD-LTE EU 256GB","samsung-sm-a546b-ds-galaxy-a54-5g-2023-premium-edition-dual-sim-td-lte-eu-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ce65705bc098ad8277/edit"
"6a6141ce65705bc098ad8278","Samsung","SM-A546D Galaxy A54 5G 2023 Standard Edition Dual SIM TD-LTE JP 128GB SC-53D","samsung-sm-a546d-galaxy-a54-5g-2023-standard-edition-dual-sim-td-lte-jp-128gb-sc-53d","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ce65705bc098ad8278/edit"
"6a6141cf65705bc098ad827f","Samsung","SM-A546E Galaxy A54 5G 2023 Premium Edition Global TD-LTE 128GB","samsung-sm-a546e-galaxy-a54-5g-2023-premium-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141cf65705bc098ad827f/edit"
"6a6141cf65705bc098ad827d","Samsung","SM-A546E Galaxy A54 5G 2023 Premium Edition Global TD-LTE 256GB","samsung-sm-a546e-galaxy-a54-5g-2023-premium-edition-global-td-lte-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141cf65705bc098ad827d/edit"
"6a6141cf65705bc098ad827e","Samsung","SM-A546E Galaxy A54 5G 2023 Standard Edition Global TD-LTE 128GB","samsung-sm-a546e-galaxy-a54-5g-2023-standard-edition-global-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141cf65705bc098ad827e/edit"
"6a6141ce65705bc098ad827c","Samsung","SM-A546E/DS Galaxy A54 5G 2023 Premium Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a546e-ds-galaxy-a54-5g-2023-premium-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ce65705bc098ad827c/edit"
"6a6141cf65705bc098ad8280","Samsung","SM-A546E/DS Galaxy A54 5G 2023 Premium Edition Global Dual SIM TD-LTE 256GB","samsung-sm-a546e-ds-galaxy-a54-5g-2023-premium-edition-global-dual-sim-td-lte-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141cf65705bc098ad8280/edit"
"6a6141cf65705bc098ad8281","Samsung","SM-A546E/DS Galaxy A54 5G 2023 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a546e-ds-galaxy-a54-5g-2023-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141cf65705bc098ad8281/edit"
"6a6141ce65705bc098ad8279","Samsung","SM-A546J Galaxy A54 5G 2023 Standard Edition Dual SIM TD-LTE JP 128GB SCG21","samsung-sm-a546j-galaxy-a54-5g-2023-standard-edition-dual-sim-td-lte-jp-128gb-scg21","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141ce65705bc098ad8279/edit"
"6a6141d065705bc098ad8282","Samsung","SM-A546U Galaxy A54 5G 2023 Standard Edition TD-LTE US 128GB / SM-A546A","samsung-sm-a546u-galaxy-a54-5g-2023-standard-edition-td-lte-us-128gb-sm-a546a","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d065705bc098ad8282/edit"
"6a6141d065705bc098ad8285","Samsung","SM-A546U Galaxy A54 5G 2023 Standard Edition TD-LTE US 128GB / SM-A546R4","samsung-sm-a546u-galaxy-a54-5g-2023-standard-edition-td-lte-us-128gb-sm-a546r4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d065705bc098ad8285/edit"
"6a6141d065705bc098ad8284","Samsung","SM-A546U Galaxy A54 5G 2023 Standard Edition TD-LTE US 128GB / SM-A546T","samsung-sm-a546u-galaxy-a54-5g-2023-standard-edition-td-lte-us-128gb-sm-a546t","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d065705bc098ad8284/edit"
"6a6141d165705bc098ad8287","Samsung","SM-A546U Galaxy A54 5G 2023 Standard Edition TD-LTE US 128GB / SM-S546VL","samsung-sm-a546u-galaxy-a54-5g-2023-standard-edition-td-lte-us-128gb-sm-s546vl","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d165705bc098ad8287/edit"
"6a6141d065705bc098ad8283","Samsung","SM-A546U Galaxy A54 5G UW 2023 Standard Edition TD-LTE US 128GB / SM-A546V","samsung-sm-a546u-galaxy-a54-5g-uw-2023-standard-edition-td-lte-us-128gb-sm-a546v","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d065705bc098ad8283/edit"
"6a6141d065705bc098ad8286","Samsung","SM-A546U1 Galaxy A54 5G 2023 Standard Edition TD-LTE US 128GB","samsung-sm-a546u1-galaxy-a54-5g-2023-standard-edition-td-lte-us-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6141d065705bc098ad8286/edit"
"6a613e0edb996628361d6d41","Samsung","SM-A600A Galaxy A6 2018 LTE US","samsung-sm-a600a-galaxy-a6-2018-lte-us","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0edb996628361d6d41/edit"
"6a613ae75c8afdabe7953822","Samsung","SM-A600AZ Galaxy A6 2018 LTE US","samsung-sm-a600az-galaxy-a6-2018-lte-us","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ae75c8afdabe7953822/edit"
"6a613a6652be7866261da71a","Samsung","SM-A600F/DS Galaxy A6 2018 Duos Global TD-LTE 64GB","samsung-sm-a600f-ds-galaxy-a6-2018-duos-global-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613a6652be7866261da71a/edit"
"6a613a6552be7866261da719","Samsung","SM-A600FN Galaxy A6 2018 TD-LTE EU 32GB / SM-A600FZ","samsung-sm-a600fn-galaxy-a6-2018-td-lte-eu-32gb-sm-a600fz","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613a6552be7866261da719/edit"
"6a6139c70f63d929e488696f","Samsung","SM-A600FN/DS Galaxy A6 2018 Duos Global TD-LTE","samsung-sm-a600fn-ds-galaxy-a6-2018-duos-global-td-lte","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139c70f63d929e488696f/edit"
"6a6139f20f63d929e4886a4d","Samsung","SM-A600G/DS Galaxy A6 2018 Duos TD-LTE APAC 32GB","samsung-sm-a600g-ds-galaxy-a6-2018-duos-td-lte-apac-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139f20f63d929e4886a4d/edit"
"6a6139f20f63d929e4886a4e","Samsung","SM-A600G/DS Galaxy A6 2018 Duos TD-LTE APAC 64GB","samsung-sm-a600g-ds-galaxy-a6-2018-duos-td-lte-apac-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139f20f63d929e4886a4e/edit"
"6a6139db0f63d929e48869d8","Samsung","SM-A600N Galaxy A6 2018 TD-LTE KR","samsung-sm-a600n-galaxy-a6-2018-td-lte-kr","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139db0f63d929e48869d8/edit"
"6a613e0edb996628361d6d42","Samsung","SM-A600P Galaxy A6 2018 TD-LTE US","samsung-sm-a600p-galaxy-a6-2018-td-lte-us","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0edb996628361d6d42/edit"
"6a613e0edb996628361d6d44","Samsung","SM-A600T Galaxy A6 2018 TD-LTE US","samsung-sm-a600t-galaxy-a6-2018-td-lte-us","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0edb996628361d6d44/edit"
"6a613e0edb996628361d6d43","Samsung","SM-A600U Galaxy A6 2018 TD-LTE US","samsung-sm-a600u-galaxy-a6-2018-td-lte-us","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613e0edb996628361d6d43/edit"
"6a6139da0f63d929e48869d5","Samsung","SM-A6050 Galaxy A9 Star Lite 2018 Duos TD-LTE CN 64GB","samsung-sm-a6050-galaxy-a9-star-lite-2018-duos-td-lte-cn-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139da0f63d929e48869d5/edit"
"6a613a6852be7866261da728","Samsung","SM-A6058 Galaxy A9 Star Lite 4G+ 2018 Duos TD-LTE CN 64GB","samsung-sm-a6058-galaxy-a9-star-lite-4g-2018-duos-td-lte-cn-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613a6852be7866261da728/edit"
"6a613a6652be7866261da71b","Samsung","SM-A605F/DS Galaxy A6+ 2018 Duos Global TD-LTE 64GB","samsung-sm-a605f-ds-galaxy-a6-2018-duos-global-td-lte-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613a6652be7866261da71b/edit"
"6a613a6852be7866261da727","Samsung","SM-A605FN Galaxy A6+ 2018 Global TD-LTE 32GB","samsung-sm-a605fn-galaxy-a6-2018-global-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613a6852be7866261da727/edit"
"6a6139c70f63d929e4886970","Samsung","SM-A605FN/DS Galaxy A6+ 2018 Duos Global TD-LTE 32GB","samsung-sm-a605fn-ds-galaxy-a6-2018-duos-global-td-lte-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139c70f63d929e4886970/edit"
"6a6139cf0f63d929e488699c","Samsung","SM-A605G/DS Galaxy A6+ 2018 Duos TD-LTE APAC 64GB","samsung-sm-a605g-ds-galaxy-a6-2018-duos-td-lte-apac-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139cf0f63d929e488699c/edit"
"6a613df8db996628361d6cce","Samsung","SM-A605GN Galaxy A6+ 2018 TD-LTE LATAM 32GB","samsung-sm-a605gn-galaxy-a6-2018-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df8db996628361d6cce/edit"
"6a613df8db996628361d6ccd","Samsung","SM-A605GN/DS Galaxy A6+ 2018 Duos TD-LTE LATAM 32GB","samsung-sm-a605gn-ds-galaxy-a6-2018-duos-td-lte-latam-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613df8db996628361d6ccd/edit"
"6a6139ed0f63d929e4886a35","Samsung","SM-A605K Galaxy Jean TD-LTE KR 32GB","samsung-sm-a605k-galaxy-jean-td-lte-kr-32gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6139ed0f63d929e4886a35/edit"
"6a613b325c8afdabe7953947","Samsung","SM-A6060/DS Galaxy A60 2019 Dual SIM TD-LTE CN 128GB","samsung-sm-a6060-ds-galaxy-a60-2019-dual-sim-td-lte-cn-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b325c8afdabe7953947/edit"
"6a613b325c8afdabe7953946","Samsung","SM-A6060/DS Galaxy A60 2019 Dual SIM TD-LTE CN 64GB","samsung-sm-a6060-ds-galaxy-a60-2019-dual-sim-td-lte-cn-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b325c8afdabe7953946/edit"
"6a613baee8eece465f0c6de9","Samsung","SM-A7050 Galaxy A70 2019 Premium Edition Dual SIM TD-LTE APAC 128GB","samsung-sm-a7050-galaxy-a70-2019-premium-edition-dual-sim-td-lte-apac-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613baee8eece465f0c6de9/edit"
"6a613baee8eece465f0c6dea","Samsung","SM-A7050 Galaxy A70 2019 Standard Edition Dual SIM TD-LTE APAC 128GB","samsung-sm-a7050-galaxy-a70-2019-standard-edition-dual-sim-td-lte-apac-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613baee8eece465f0c6dea/edit"
"6a613b2c5c8afdabe7953929","Samsung","SM-A705F/DS Galaxy A70 2019 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a705f-ds-galaxy-a70-2019-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b2c5c8afdabe7953929/edit"
"6a613debdb996628361d6c8b","Samsung","SM-A705FN Galaxy A70 2019 Standard Edition Global Dual SIM TD-LTE 128GB","samsung-sm-a705fn-galaxy-a70-2019-standard-edition-global-dual-sim-td-lte-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613debdb996628361d6c8b/edit"
"6a613b055c8afdabe79538c1","Samsung","SM-A705FN/DS Galaxy A70 2019 Premium Edition Dual SIM TD-LTE EMEA 128GB","samsung-sm-a705fn-ds-galaxy-a70-2019-premium-edition-dual-sim-td-lte-emea-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b055c8afdabe79538c1/edit"
"6a613b285c8afdabe7953913","Samsung","SM-A705FN/DS Galaxy A70 2019 Standard Edition Dual SIM TD-LTE EMEA 128GB","samsung-sm-a705fn-ds-galaxy-a70-2019-standard-edition-dual-sim-td-lte-emea-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613b285c8afdabe7953913/edit"
"6a613debdb996628361d6c8c","Samsung","SM-A705GM/DS Galaxy A70 2019 Standard Edition Dual SIM TD-LTE IN 128GB","samsung-sm-a705gm-ds-galaxy-a70-2019-standard-edition-dual-sim-td-lte-in-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613debdb996628361d6c8c/edit"
"6a613bace8eece465f0c6ddf","Samsung","SM-A705MN Galaxy A70 2019 TD-LTE AM 128GB","samsung-sm-a705mn-galaxy-a70-2019-td-lte-am-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bace8eece465f0c6ddf/edit"
"6a613bace8eece465f0c6dde","Samsung","SM-A705MN/DS Galaxy A70 2019 Dual SIM TD-LTE APAC AM 128GB","samsung-sm-a705mn-ds-galaxy-a70-2019-dual-sim-td-lte-apac-am-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bace8eece465f0c6dde/edit"
"6a613bd9e8eece465f0c6ecd","Samsung","SM-A705W Galaxy A70 2019 TD-LTE CA 128GB","samsung-sm-a705w-galaxy-a70-2019-td-lte-ca-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bd9e8eece465f0c6ecd/edit"
"6a613bace8eece465f0c6ddd","Samsung","SM-A705YN Galaxy A70 2019 TD-LTE AU 128GB","samsung-sm-a705yn-galaxy-a70-2019-td-lte-au-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bace8eece465f0c6ddd/edit"
"6a613bc6e8eece465f0c6e67","Samsung","SM-A7070 Galaxy A70s 2019 Dual SIM TD-LTE CN","samsung-sm-a7070-galaxy-a70s-2019-dual-sim-td-lte-cn","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613bc6e8eece465f0c6e67/edit"
